"issuekey","created","storypoint","context","codesnippet","t_Suggestion","t_Bug","c_Page...Export","c_Administration...Look.and.Feel...Themes","c_Integrations...JIRA","c_Editor...Comment.Editor","c_Macros...Gadgets","c_Add.ons...Confluence.Questions","c_Space...Import...Export","c_Macros...JIRA.Macros","c_Editor...TinyMCE.4","c_Content...Attachments","c_Page...Import","c_Macros...Task.Report","c_Search...Indexing","c_Navigation...People.Directory","c_Core...APIs","c_Core...Connect.Platform","c_Ecosystem","c_Site...Backup...Import","c_Onboarding...nth.user","c_Documentation...All","c_Content...Inline.Comments","c_Navigation...Dashboard","c_Search...Core","c_Core...Workbox","c_Macros...Other.Macros","c_Core...Frontend.Platform","c_Add.ons...Team.Calendar","c_Integrations...Office.Connector","c_Editor...Collaborative.editing","c_WebDAV...Editing","c_Navigation...Single.Page.App","c_Navigation...Space.Directory","c_Navigation...Sidebar","c_User...Global...Space.Permissions","c_Content...Page","c_Content...Blueprints...Templates","c_Editor...Fabric","c_Editions...AdminKey","c_Content...Restrictions","c_Content...Labels","c_Search...Advanced.Search","c_TWP...Search"
"CONFCLOUD-67829","09/10/2019 05:14:47",3,"Space permissions for an add-on custom content are incorrect ""h3. Issue Summary    Space permission header's wording seems switched as confirmed from aria attributes and rest endpoint response:   * Space Permission    !SpacePermission-headers-switched.png|width=818,height=278!   * Rest endpoint response    !SpacePermission-headers-switched-restResponse.png|width=848,height=356!    That is, the first header should be about """"Document Read Request"""" and not """"Document Read Confirmation"""" and vice versa.  h3. Steps to Reproduce   # Install a Confluence Connect app that has at least two custom content types with configurable space permissions (apiSupport.supportedSpacePermissions = [""""create"""", """"read"""", """"delete""""] in the descriptor, docs for those fields are here [https://developer.atlassian.com/cloud/confluence/modules/custom-content/]). You can use our app Scroll Documents for Confluence Cloud to test this ([https://marketplace.atlassian.com/apps/1217608/scroll-documents-for-confluence?hosting=cloud]), which is also where we encountered the problem, although I think it's not specific to this app.   # Go to the page for configuring add-on space permissions (Space Setting > Permissions > Add-on, /spaces/addonpermissions.action?key=<space-key>).   # Change the space permissions for the first custom content type (Document Read Confirmations in our app) and observe the effect (you can check it through the REST API /rest/api/space/<space-key>?expand=permissions)   # Do the same thing for the second content type (Document Read Requests in our app) and observe the effect.    h3. Expected Results    The cells under the header text for the first type (Document Read Confirmations) control the permissions of the first type and the cells under the header text for the second type (Document Read Requests) control the permissons of the second type.  h3. Actual Results    The relationships or headers are reversed. Concretely, the cells under """"Document Read Confirmations"""" control the read request permissions and the cells under """"Document Read Requests"""" control the read confirmation permissions.  h3. Notes   * From vendor: _Note that you can also see that something is wrong by inspecting the DOM tree in your browser. The table cells have a data-permission attribute that identifies the permission that they control. See if it matches what the header says._   * From vendor: _This issue very confusing to the user and may lead to accidental misconfiguration._    h3. Workaround    Assume that the second column is the first column""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CONFCLOUD-67855","09/11/2019 07:01:56",3,"REST API for Labels ""Currently , there is no Cloud REST API for Label as resource. It will good if we can query about label information by label name.    For example the API will get the label id and other information of label (like associated pages) from label name.""","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"CONFCLOUD-68109","10/03/2019 03:52:31",3,"Fix add on validation for macro parameter types. ""In a dynamic content macro, if you put a macro parameter and misspell the type, or put anything meaningless there for example    It will allow installation of the add on, but when trying to insert the macro it fails completely because the type is """"text"""" instead of """"string"""" or other valid type from documentation.    This should fail validation with a clear error message.    See https://jira.atlassian.com/browse/CONFCLOUD-67654 for more details.""","          """"parameters"""": [            {            """"identifier"""": """"param1"""",            """"name"""": {            """"value"""": """"Parameter""""            },            """"description"""": {            """"value"""": """"""""            },            """"type"""": """"text"""",            ...",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CONFCLOUD-68319","10/28/2019 13:55:38",13,"Cloud Free, Unable to delete some spaces ""h3. Issue Summary    Within Confluence Cloud free, when a site is initially created you're unable to delete said space even if you're an admin/site-admin. The creator of the space is listed as """"Former User"""" and not yourself.  h3. Steps to Reproduce   # Create Cloud Free site   # Create initial space   # Attempt to delete said space    h3. Expected Results    The space should be available to be deleted.  h3. Actual Results    The space is not able to be deleted and there is no option to delete.    !image-2019-10-28-08-54-25-901.png|width=243,height=207!  h3. Workaround    There is no workaround for this issue at this moment.""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"CONFCLOUD-68823","12/10/2019 20:36:48",2,"ICS Import of a Team Calendar with multiple event types results in a calendar with just one event type ""h3. Issue Summary  If a calendar have multiple event types (custom or default), the ICS import will only contain a single event type. All the different event types are merged in one.    h3. Steps to Reproduce  # Create a calendar on Team Calendars  # Create two event types  # Add events for both event types  # export the calendar to an iCalendar (ics)  # Import the calendar on any calendar client or to a different space    h3. Expected Results  All events and event types should be exported    h3. Actual Results  The events are exported but the event types are merged in a single one    h3. Workaround  Currently there is no known workaround for this behavior other than move all events into a single event type before exporting the calendar. A different workaround will be added here when available""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CONFCLOUD-69492","02/27/2020 21:27:39",5,"Provide a way for static content macros to know if they are in edit mode or view mode ""h3. Issue Summary    Vendors would like to be able to render static content macros differently depending on whether the macro is viewed in view mode or editor mode. See https://jira.atlassian.com/browse/CONFCLOUD-65861 for the equivalent feature in dynamic content macros.    h3. Suggested Fixes    Provide a way for static content macros to have a Placeholder to show in edit mode, that way the ADF will be the same for both edit and view mode.     ""","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CONFCLOUD-69582","03/11/2020 21:49:33",1,"Advanced Search doesn't return questions or answers made on Questions for Confluence if All content is selected on Type filter ""h3. Issue Summary    Searching for a key word that is present on a question or an answer won't return the expected results if *all content* is selected on *Type* filter. However, switching the filter to """"answers"""" or """"questions"""" returns the results that are expected.  h3. Steps to Reproduce   # Install Questions for Confluence add-on.   # Create a question.   # Answer the question.   # Access advanced search.   # Search for a key word that matches the question and/or the answer.    h3. Expected Results    As the type filter is set to *All content*, matching results should return properly.  h3. Actual Results    The search doesn't return questions and/or answers that match the search criteria.  h3. Workaround    Change the type filter to the desired one (questions or answers).""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CONFCLOUD-69608","03/16/2020 22:56:35",2,"It is not possible to remove Page Restrictions once Confluence changes to Free tier ""h3. Issue Summary    If you use page restrictions on Confluence pages before the trial elapses and the Free tier is activated, the page restrictions cannot be removed, but continue to limit user activity. Even a site-admin cannot remove the page restrictions from the space settings.  h3. Steps to Reproduce   # Create a test instance, and add page restrictions.   # wait for the trial period to elapse   # Attempt to remove the page restrictions from the page following the instructions in: [Permissions and restrictions in the free plan|https://confluence.atlassian.com/confcloud/permissions-and-restrictions-in-the-free-plan-976780167.html]    h3. Expected Results    The page restrictions are removed  h3. Actual Results    An error message shows up saying:    Page restrictions not removed    we couldn't remove the page restrictions from <page name>. Try Again.    The below error is returned as the response to the request:   [{""""errors"""":[{""""message"""":""""a0ce0ab6-3b1a-416d-a631-31129a79976d: com.atlassian.confluence.api.service.exceptions.PermissionException: Not enough permissions to clear ContentRestrictions on a content with ContentId <163917>"""",""""path"""":[""""clearRestrictionsForFree""""],""""extensions"""":\{""""microsID"""":""""a0ce0ab6-3b1a-416d-a631-31129a79976d"""",""""data"""":{""""authorized"""":false,""""valid"""":false,""""errors"""":[{""""message"""":{""""key"""":null,""""translation"""":""""Not enough permissions to clear ContentRestrictions on a content with ContentId <163917>"""",""""args"""":[]}}],""""successful"""":false},""""statusCode"""":403}}],""""data"""":null}]  h3. Workaround    Currently, the only workaround is to have the page restrictions force-removed by Atlassian Support""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CONFCLOUD-69663","03/24/2020 07:09:16",5,"Subscribing both Moqups for Confluence Cloud and Balsamiq Wireframes for Confluence Cloud on Confluence will break Balsamiq ""h3. Issue Summary  Subscribing both Moqups for Confluence Cloud and Balsamiq Wireframes for Confluence Cloud on Confluence will break Balsamiq    h3. Steps to Reproduce   # Go to Confluence Site Admin > Find new app     # Install both Add-ons  #* Moqups for Confluence Cloud and   #* Balsamiq Wireframes for Confluence    h3. Expected Results  * Able to create page via Balsamiq template and   * Invoke Balsamiq macro via page editor    h3. Actual Results  * Error pops up on the Editor view when creating new page via Balsamiq template and   !Screenshot 2020-03-24 at 1.29.09 PM.png|thumbnail!   * Balsamiq macro isn't being invoked from the page editor   !Screenshot 2020-03-24 at 1.31.10 PM.png|thumbnail!     The below exception is thrown in the log file:      h3. Workaround  Uninstall and remove Moqups for Confluence Cloud""","  Error rendering content for view: RuntimeException occurred while performing an XHTML storage transformation (Unknown macro : mockup)  ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CONFCLOUD-69723","04/01/2020 16:27:10",3,"[REGRESSION]Trying to add users with a deleted group in a restricted page list  returns an error ""h3. Issue Summary    When trying to add any user in the restricted permissions on a page, if it has a deleted group in the list, after you hit apply to save changes, you receive a error message:    """"There was an error submitting the page restrictions. Please try again later.""""    It happens regardless of having full permissions in the space, space admin or site-Admin rights.    Steps to Reproduce   # Create a group and add it to a restricted page   # Delete the group created   # Add a user to the restricted page    h3. Expected Results    Able to add user in the restriction page list  h3. Actual Results    Not able to add user to the restrictions page list.  h3. Workaround    Remove the deleted group from the restriction's page list, will able to add users as expected.""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CONFCLOUD-69947","05/06/2020 22:06:31",3,"Drafts section (Recent > Drafts) is not listing all the user's draft (on the old navigation sidebar) ""h3. Issue Summary    Drafts section is not listing all the drafts created by the user. This only affects the old navigation sidebar, in which *Your work* is available.  h3. Steps to Reproduce   # Access your Confluence home page.   # Click on *Your work*, on the sidebar.   # Switch to *Drafts* tab.    h3. Expected Results    All your drafts should be listed in there.  h3. Actual Results    Only some drafts are loaded.  h3. Workaround    Click on the *Recent pages* icon (under Confluence icon) > *Drafts*.    All your drafts will be listed in there.""","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
