"issuekey","created","title","description","storypoint"
"MDL-44017","02/06/2014 08:15:30","Remove remaining uses of content_viewed, and deprecate it","We still have uses of content_viewed in core. It was decided to remove this from core because:-  # There is no educational value in this event.   # It doesn't contain enough information of what actually happened.  # If some of the viewed events can be grouped together, they should have their own abstract parent. ex- course_module_viewed  # we must not store localised strings in events  # we should not store urls in other array - we have get_url() instead !!!",20
"MDL-44038","02/07/2014 04:28:38","Atto: Focus on the editor is lost after opening a dialogue/menu","That is really inconvenient when using the keyboard on the buttons.    To replicate:  # Type a text and select it  # Tab back to the link button in the toolbar  # Trigger the link button with the keyboard  # Tab to enter a URL  # Tab to validate the dialogue  # Your cursor is now lost somewhere and you need to tab through to get back to the editor    Also try the _style_ picker, whenever you select a style or cancel the dropdown menu, the focus is lost.",8
"MDL-44040","02/07/2014 04:43:46","Atto: Implement basic keyboard shortcuts people are used to","|| PC || MAC || Action || Browser responsible ||  | *ctrl + A* | ⌘ + A | Select all | (/) |  | *ctrl + B* | ⌘ + B | Bold | |  | *ctrl + C* | ⌘ + C | Copy | (/) |  | *ctrl + I* | ⌘ + I | Italic | |  | *ctrl + U* | ⌘ + U | Underline | |  | *ctrl + V* | ⌘ + V | Paste | (/) |  | *ctrl + X* | ⌘ + X | Cut | (/) |  | *ctrl + Y* | ⌘ + Y | Redo | |  | *ctrl + Z* | ⌘ + Z | Undo | (/) |  | *ctrl + SHIFT + Z* | ⌘ + SHIFT + Z | Redo | (/) |    Editor specific notes:  *TinyMCE adds:*  CTRL + 1..6: H1 - H6 respectively  CTRL + P: Paragraph    *CKeditor adds:*  CTRL + L: Opens the link window.  CTRL + ALT + ENTER: fits the editor to the window.    *Aloha editor add:*  CTRL + .: Superscript  CTRL + ,: Subscript  CTRL + \: Clear formatting  CTRL + K: Insert link  CTRL + P: Pre  CTRL + 0: Paragraph  CTRL + 1..6: H1 - H6 respectively    Google Drive shortcuts are as noted here: https://support.google.com/drive/answer/179738",20
"MDL-44042","02/07/2014 08:57:34","Keyboard drag/drop does not correctly move items to the top of current parent","In course resource drag/drop, selecting 'To top of section X' when the activity is already in that section causes it not to move.",5
"MDL-44063","02/10/2014 06:57:15","Atto should start new content in a paragraph tag by default.","Currently, Atto does not insert anything in an empty text area, this works OK - but browsers will use divs by default, it would be better to make the default a paragraph (more semantic).    We can do this easily by inserting <p></p> in init if there is no text and removing <p></p> on clean_html if it is the only thing in the div.  ",40
"MDL-44067","02/10/2014 15:05:49","Improve Atto Table controls","The inline menu icons break badly because (a) they prevent you entering a table cell (b) need to be kept in sync whenever the source is modified.    Instead - I added remove the menu icons - and clicking on the table button when you have the cursor in a cell will open the table context menu at that cell.    When the buttons are showing state this will work even better.",8
"MDL-44079","02/11/2014 04:26:14","Pressing escape in nested modal dialogues should only close the top dialogue","If you open a filepicker, search for and preview a file, then press escape, all modals are closed instead of just the top one.",5
"MDL-44083","02/11/2014 07:21:53","Atto has wrong icons for screenreader helper and accessibility checker","There is no existing useful icon for these things.    Suggestions:    Accessibility checker:  http://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Gnome-preferences-desktop-accessibility2.svg/40px-Gnome-preferences-desktop-accessibility2.svg.png    Screenreader:  http://html.orange-idea.com/valera-wp/wp-content/themes/valera/assets/img/plus.png  ",5
"MDL-44092","02/11/2014 13:27:15","Add an active state to the buttons, when the text under the cursor has the style applied.","E.g. if the cursor is in some bold text, the bold icon should visually change.",8
"MDL-44101","02/12/2014 03:57:27","Create generic way for Widgets to focus on something when they close","Ideally, when a dialogue is closed, it should focus on the item which opened it, or another appropriate contextual item.    This is a fairly generic thing to do so we should try and make this easy for everyone by creating a module which any widget can plug into.",13
"MDL-44106","02/12/2014 05:44:30","use 'restore' and 'ws' origin in logged events","h2. Current problem  Problem is that we cannot just falsify log history by injecting log records from the restore file, events must be always triggered and we need to know where are the courses coming from, that means the restore process needs to log everything that is happening during restore.    * import (=== backup+restore) of activities should not try to restore any logs  * restore from different site cannot create log entries with non-existent users  * duplication of course (restore into new course) may bork stats  * statistics should probably ignore the events coming from restore completely      h2. Possible solutions    h3. A/ use events    1/ trigger \core\event\restore_started and \core\event\restore_finished events (this might be useful in any case)  2/ log writers would watch for these and start adding 'restore' origin when writing events to storage during the restore process    h3. B/ new $PAGE->get_request_origin()    The idea is to have one method that tells you if you are doing something from normal page, ws, cli, restore. The restore code would use some private API to tell PAGE that restore starts/end or it could even use 1/, but that would require a new observer which does not seem optimal to me. At the same time we could add $PAGE->get_request_ip().    After A/ or B/ is implemented we could filter out logs coming from the restore process in stats and other areas where we want to ignore the events triggered during restore.    The next step would be to optionally restore the original log data - we would need backup/restore support in log stores and new method in base event class which would have to be overridden by events that can recalculate the ids.      ",20
"MDL-44107","02/12/2014 06:57:28","Deprecate $event->can_view() until its purpose has been clarified","The can_view() method in event base looked like a good idea, unfortunately it is not easy and cheap to implement it everywhere.    At preset it is returns true for admin only which makes it unusable in reports.    At present the reports are expected to use own capability together with \core\log\reader::can_access($reportcontext) and ignore the \core\event\base::can_view() method.",40
"MDL-44124","02/13/2014 04:22:04","Ical import ignores some recurrence rules","While working on MDL-42079, I noticed our import library ignores some of the imported recurrence rules, such as FREQ=DAILY; which is a valid rule.",20
"MDL-44127","02/13/2014 07:08:53","Atto Improve API when a plugin wants multiple buttons.","There is a bit of code in there expecting a 1 to 1 mapping of plugins to buttons.  This need not be true.    Should be used by lrt/rtl, justify (link could do it too).  ",2
"MDL-44128","02/13/2014 07:19:47","Atto: Toolbar menus should work with keyboard navigation","It is confusing when using left-right through the menu to get to a context menu, and then having to tab in the dropdown menu. I think we should use arrow keys in that case too.",8
"MDL-44131","02/13/2014 09:31:09","Make the Atto equation editor example library into an aria toolbar.","This means manage the active descendant, keyboard navigation, tabindex etc.    ",20
"MDL-44149","02/14/2014 00:19:47","Assignment resubmissions do not automatically reopen if using quick grading","It seems as if assignments will only automatically reopen (with attemptreopenmethod_untilpass set) if using the save_grade function (marking students one by one) and not if using quick grading and the process_save_quick_grades function.    As a result, this also affects the offline grading worksheet.",5
"MDL-44161","02/14/2014 07:09:38","Modal Dialogues cause a jump in page position","https://github.com/yui/yui3/pull/1636",8
"MDL-44164","02/14/2014 09:36:49","Refactor Atto code","I've put together a (mostly) working PoC to restructure the atto code.    At present, the code is based around a structure which must be aware of every editor on the page. We have to pass around an elementid, and each plugin adds buttons to their own element, but with a single click handler.    The code also does not meet the coding style guidelines.    IMO, we need to refactor this to:  * not pass around the elementid;  * comply with coding style requirements;  * include API documentation to assist plugin developers;  * have one editor instance per editor;  * have instances of the plugins on each editor rather than globally.    This will:  * make our lives far easier in the future to maintain because we'll be reducing the code duplication;  * allow people to write plugins more easily and with much less code duplication;  * which will allow for a greater diversity of plugins in a shorter period;  * give better confidence from third-party developers writing plugins for the new editor, and as a result the community as a whole (just think how much we've complained about the TinyMCE plugin structure).    Personally, I feel that this needs to be done before integration, and certainly before release.    I've been working on a PoC which is semi-functional (35% of plugins are already done and the others aren't far off) and it only took a few hours to write including appropriate API docs.  ",100
"MDL-44215","02/17/2014 04:09:45","Atto: Toolbar should wrap on several lines","Currently, when expanding it, some buttons are opened on the same line, some on the next one. This creates an inconsistent visual experience on Desktop. The buttons should have a constant position so that it makes it easy to find them, and see where they will appear when expanding/collapsing.     Damyon: I think this is not a blocker (it could be an improvement, but to decide on the best functionality, is difficult as there will be differing opinions. I agree that a consistent order makes things easier to ""learn"" (so they can be repeated quickly). This will be improved by having keyboard shortcuts. Also maybe just adding a break before the non-collapsed buttons is enough. The downside to more wrapping, is that on smaller screens there is more real estate taken up, and the wrapping starts to look random (long, short, long short etc).)  ",13
"MDL-44216","02/17/2014 04:10:56","Atto: Invert indent/outdent buttons","Invert indent/outdent buttons (inconsistent with any other editor).  ",5
"MDL-44217","02/17/2014 04:11:22","The link colour in Bootstrapbase is not WCAG compliant","According to the accessibility checker in Atto, in Boostrapbase/Clean the contract of the links are reported as not compliant with WCAG AA.",8
"MDL-44218","02/17/2014 04:11:41","Atto: Limit the height of the editor to prevent the toolbar to go off screen","Limit the height of the editor to prevent the toolbar to go off screen.    There are some options for this:  * forced max height that cannot be changed,  * default max height that can be manually sized, or  * graceful resizing so that the editor remains contained within its usable space.    The complexity of these option is in increasing order.    The middle option may be the best compromise.",13
"MDL-44219","02/17/2014 04:13:40","Atto: A large selection causes the editor to freeze for some seconds","A large selection causes the editor to freeze for some seconds.    This is due to the state checking for button highlighting...  https://github.com/damyon/atto_27/commit/dfe7bcddb6f49dcbe4c37edf00564f2bd15e883b",40
"MDL-44220","02/17/2014 04:14:04","Atto: Being able to set the alignment (flow) of the images","Being able to set the alignment (flow) of the images.  ",13
"MDL-44221","02/17/2014 04:14:29","Atto: Table plugin not adding a table on IE","Table plugin not adding a table on IE8/9",40
"MDL-44222","02/17/2014 04:16:21","Atto: Image plugin not reliable editing an existing image","Selecting the image and then clicking the image button does not always work as expected.",20
"MDL-44223","02/17/2014 04:20:04","Atto: Missing images are not displayed at all in the editor","Images with dead link are not displayed at all in the editor, it is impossible select them to fix or delete them.  ",8
"MDL-44224","02/17/2014 04:20:36","Atto: Indent/outdent plugins should not use <blockquote>","Indent/outdent plugins should not use <blockquote> tag as inappropriate, setting a class 'indent' seems to be the best.",100
"MDL-44225","02/17/2014 04:21:00","Atto: Focus lost in the Equation editor after inserting a symbol","Focus lost in the Equation editor after inserting a symbol, the cursor should remain at the same place to insert multiple symbols at once.  ",5
"MDL-44226","02/17/2014 04:21:24","Atto: Simplifying the 'accessibility checker' to display sensible content","Simplifying the 'accessibility checker' to display a sensible content rather than the entire node <a ...>...</a>.  ",13
"MDL-44227","02/17/2014 04:21:59","Atto: The screenreader helper/accessibility checker should always display something for missing images","The 'screenreader helper' should always display something for missing images. Currently images without an alt tag are reported but not identifiable.",8
"MDL-44228","02/17/2014 04:22:44","Atto: Being able to see the list of plugins available in the settings UI","Being able to see the list of plugins available in the settings UI. See TinyMCE for an example.  ",8
"MDL-44240","02/17/2014 04:37:23","Atto: Combine plugins indent/outdent into one.","Combine plugins indent/outdent into one.    ",5
"MDL-44241","02/17/2014 04:37:29","Atto: Combine plugins link/unlink into one","Combine plugins link/unlink into one.      ",8
"MDL-44243","02/17/2014 04:38:16","Atto: Prettifying the HTML when switching to HTML view","Prettifying the HTML when switching to HTML view.    We can use js-beautify (MIT License) for this purpose.",5
"MDL-44316","02/24/2014 05:07:43","Change the tag API to include the contextid and component when tagging an item.","We want to update the database table 'tag_instance' so that the contextid and component are stored. This will allow for easy deletion of tags when cleaning up particular areas of Moodle, it will also be consistent with other parts of the Moodle API - eg. the file area.",40
"MDL-44338","02/25/2014 08:09:11","Show move drag handle in header for ""Add a block"" block","Issue MDL-43723 changes the block drag and drop so it only works on the drag handles and not the entire header. This is being removed because it causes issues when scrolling on mobiles, and is not consistent with drag and drop in other areas of Moodle. With this change only - it is no longer possible to move the ""Add a block"" block - because for some reason it does not show the drag icon. Make it so.",8
"MDL-44340","02/25/2014 09:06:54","Replace add_to_log in mod_workshop (part 2)","Unfinished after MDL-40921:    {code}  $git grep add_to_log  mod/workshop/locallib.php:        call_user_func_array('add_to_log', $args);  {code}",13
"MDL-44361","02/26/2014 04:31:11","Update to YUI 3.15.0","Released this week and addressing a number of issues that we've patched in the mean-time.",5
"MDL-44366","02/26/2014 06:38:12","filter_glossary has the potential to be slow on large sites","As a follow-on to MDL-43524 which removed global text caching, we need to examine the glossary filter and probably add MUC caching there to improve performance.    The glossary filter is what puts links in texts to glossary entries.  There is quite a lot of processing going on in the background even before the simple text replacement, and this needs to be redone every time the cache is invalidated.    Petr has raised that the fully correct way would be to use new events or the as-yet-unwritten hooks to invalidate the caches, but I think that might be too much to do before 2.7, so I want to see a quick solution here even if it may mean relying on less-perfect cache invalidation.    This issue requires performance comparison tests before and after the fix.",40
"MDL-44368","02/26/2014 06:55:59","filter_activitynames can be improved after dropping of global text cache","As a follow-on to MDL-43524 which removed global text caching, we need to examine the activity names filter and probably add MUC caching there to improve performance.    The activitynames filter is what puts links in texts to other activities in the same course.     Petr has raised that the fully correct way would be to use new events or the as-yet-unwritten hooks to invalidate the caches, but I think that might be too much to do before 2.7, so I want to see a quick solution here even if it may mean relying on less-perfect cache invalidation.    Tests showing performance before/after are required.  ",20
"MDL-44370","02/26/2014 07:18:40","Incorrect urls for calendar logs in log and loglive reports","Calendar actions such as adding and editing events generate logs. The logs link to the page in the format course/event.php?action=edit&id=12931 in reports.   This link generats  a 404 error as the specified path does not exist.",3
"MDL-44430","03/04/2014 04:12:17","Atto triggers required when still in focus","Not sure how best to describe this one, but:  * Open a form and don't enter anything yet;  * Do any of the following:  ** Press the *Bold* button in the toolbar  ** Click into the editor area, and use a keyboard shortcut for bold, italic, underline, etc.    It seems that any time the content editable loses focus, we trigger various checks rather than any time the editor as a whole loses focus.",5
"MDL-44447","03/04/2014 17:19:04","Grade - Add an option to export the total in letters","In gradebook, when we try to export the grades, we want to add an option that will add an new column at the end that is the total in letter (based on the grades-letters setting of the course.",40
"MDL-44475","03/06/2014 03:16:48","Atto is using deprecated features and modules","Just a quick commit to tidy these up.",3
"MDL-44478","03/06/2014 07:46:15","Remove duplicates in YUI rollup","When we converted from SimpleYUI, I must have made a transposition error. We include the same module twice in slightly different rollups. The first is never used as a result.    The duplicates I've removed are:   * yui-base;  * get;  * features;  * loader-base;  * loader-rollup; and  * loader-yui3.    These contain all of the metadata for Moodle, the loader itself, and the fetching mechanism. If they were broken in some other way, we would see a very large bang and no working Javascript within Moodle.    To clarify, these were already included by us using 'yui' which is a rollup of the above 6 modules.    File-size savings:    || || Content size || Gzipped size ||  || Before | 388KB | 112KB |  || After  | 289KB | 86.6KB |",5
"MDL-44500","03/07/2014 04:48:39","validate course id is matching context in new events","Theoretically somebody might supply inconsistent course id - context combination when triggering event, we can use some developer checks to warn about this problem...",2
"MDL-44512","03/08/2014 08:22:53","Custom menu submenu arrows appear on the right on RTL languages","On bootstrapbase-based themes:  # Create a custom_menu that consists of multiple levels (the example custom_menu is fine).  # Install and switch to an RTL language (e.g. {{he}}).  # Try using the custom menu.  #* Observe that the submenus and their arrows appear on the right rather than the left.  #* Observe that when activated, submenus are not where they are expected to be.",3
"MDL-44523","03/10/2014 06:20:32","Define and correct edulevel in events","Educational level is inconsistently used in some of the places including reports. Documentation http://docs.moodle.org/dev/Event_2#Level_property doesn't consider all cases like report_participation etc.    It would be nice to review all events and fix edulevel where required.",13
"MDL-44596","03/13/2014 03:34:05","Declare interfaces supported by reports and implemented by stores.","We need to provide the following information to the admins:-  # Each report should declare what interfaces it supports.  # Each store should declare what interfaces it implements.",20
"MDL-44597","03/13/2014 03:47:20","Add support for source maps with less.php","When compiling LESS from PHP in designer mode, we should add the source maps to make it easier to debug the CSS.",5
"MDL-44627","03/13/2014 21:13:55","Show/hide, edit title, group mode module buttons don't trigger course_module_updated event","If you edit course-module and change only visibility, there are \core\event\course_module_updated for this.    However when module visibility changed on the course page via specical icon there is no similar event.     This is inconsistence. It is creates problem for the module, trying to react on it's visibility status changes (for example we are trying to emit special event when student is able to see assignment text in our poasassignment module).",8
"MDL-44637","03/14/2014 08:09:58","Tool to list all events","As events are being added and updated, it is very hard to find which events are available and what data they store.    We need a tool that is useful for two main user groups:  # for analysts/researchers, to understand what data may be found in our logs   # for developers, to understand what events are available to use     The tool should:  * Generate a list of all events in core   * Include high-level descriptions of the event  * List as much as possible about the payload data in the event  * Filter/search by verb/module etc.  * List the observers that are consuming those events.      ",100
"MDL-44704","03/20/2014 04:31:57","The \core\event\message_sent class should be passed the system context (for now).","It was decided in SCRUM that we should be passing the system context when sending messages.",3
"MDL-44717","03/21/2014 06:48:27","Incorrect urls and strings in many events","Many of the events have incorrect urls.  example:-  return new \moodle_url('report/loglive/index.php', array('id' => $this->courseid));  return new \moodle_url('report/log/index.php', array('id' => $this->courseid));    etc    There are some other issues with some events as well such as missing/incorrect strings etc.",20
"MDL-44745","03/25/2014 10:27:54","Typo in mod assign fullname() function","$userid should be $user->id    (Thanks Mark)    This is a master only bug introduced by MDL-28448",5
"MDL-44746","03/25/2014 10:30:28","Remove incorrect use of snapshots in events","We should not be using snapshots in the events other than in the functions get_legacy_logdata() and get_legacy_eventdata().",5
"MDL-44748","03/25/2014 11:51:06","Make atto the default editor during upgrade","We do this for new installs, but should do so for ugrades too.",5
"MDL-44749","03/25/2014 12:22:55","Collapse plugin should handle suboptimal toolbar configuration","Collapse plugin does not fail gracefully if there are fewer than n groups.  If there are fewer groups, we should either:  # fail gracefully; or  # not add the button at all.    I go for option 2. If the show groups count <= number of groups + 1, then we should not show the plugin IMO.    I've gone for the groups+1 option because there's a strong chance that the plugin will be in a group of it's own and will thus take up a whole slot.    It should also not be displayed if it will not be visible by default.",5
"MDL-44751","03/25/2014 13:01:30","Update showgroups string in atto_collapse","As discussed in the demo yesterday:  {code}  ""Show first (n) groups when collapsed.""  {code}",2
"MDL-44752","03/25/2014 13:07:18","Correct uses of color => colour in atto plugin language strings","{code}  accessibilitychecker/lang/en/atto_accessibilitychecker.php:$string['needsmorecontrast'] = 'The colors of the foreground and background text do not have enough contrast. To fix this warning, change either foreground or background color of the text so that it is easier to read.';  backcolor/lang/en/atto_backcolor.php:$string['pluginname'] = 'Background color';  fontcolor/lang/en/atto_fontcolor.php:$string['pluginname'] = 'Font color';  {code}",3
"MDL-44754","03/25/2014 14:42:28","Explain the meaning of the group names in the toolbar configuration","They have no real meaning ATM but they need to be unique. This just needs explaining in the admin setting help.",3
"MDL-44755","03/25/2014 14:44:58","Atto plugins are using different icons for the plugin / toolbar","Examples are the accessibility plugins - and some of the combined plugins.  ",5
"MDL-44756","03/25/2014 14:48:08","Atto collapse plugin setting help update","Change description to: ""Show first (n) groups when collapsed""",2
"MDL-44757","03/25/2014 14:50:50","Change TeX help link in equation editor to point to a moodle docs page","And then the moodle docs page can point to good external references.",5
"MDL-44758","03/25/2014 14:53:27","Atto: Prevent new table creation when within an existing table","For now, you can create a table in another table by:    # Clicking the table icon when the cursor is in the caption  # Selecting more than one cell  # Click the table icon    This also happens when you select the caption cell (at step 2).    _Expected result:_ The table editing context menu will pop-up    _Actual result:_ The new table creation dialogue appears and when you click to add a new table it doesn't work.",20
"MDL-44759","03/25/2014 14:56:14","Atto Undo starts highlighted on an empty field","This is because we insert <p></p> behind the scenes, but it gets caught in the undo stack. I think treating <p></p> as '' in the undo plugin would fix this.",5
"MDL-44760","03/25/2014 15:01:13","Atto menu styles are inconsistent","Atto drop down menu styles are currently using a new invented style - they should be changed to match other drop down menus in Moodle.    Other menu styles in moodle are the course editing menus and the edit pdf menus.     The Edit PDF menus were designed by Barbara, and the course editing ones were done by Sam. We should aim to make all 3 the same - but that is not this issue, this issue is just to pick a winner and make Atto look like that.   ",20
"MDL-44761","03/25/2014 15:04:06","Display the list of keyboard short cuts somewhere (in the alt for the buttons?)","And should take into account the current browser etc.",13
"MDL-44762","03/25/2014 15:06:37","Atto title plugin bugs. It is possible to choose a title from the menu and nothing happens","Notes from demo:    Menu isn't closed when selecting a title (or applied) (select, choose h2, select text, open menu, press escape, open menu press h2 - stays same)    This happens on Firefox, not Chrome",13
"MDL-44763","03/25/2014 15:10:32","Atto image plugin - remove the word ""Preview"" from the dialogue.","It's unnecessary.",2
"MDL-44764","03/25/2014 15:12:46","Change wording in Atto image plugin","This is about the alt / decorative only fields.    New wording: “Describe this image for someone who cannot see it” / “Description not necessary""  ",5
"MDL-44765","03/25/2014 15:17:35","atto_image: Dialogue is not resized after the accessibility warning is displayed","Using the image plugin:  * open the plugin  * find an image  * try to submit without setting alt or presentation    Issue:  The dialogue is not resized. This is fine for most users, but for users on small-height devices, the submit button may have dropped off the bottom of the page.",5
"MDL-44768","03/25/2014 15:33:16","Atto: Save cursor position with undo/redo stack and restore it","This was a suggestion from Fred in the Atto demo.",40
"MDL-44769","03/25/2014 15:36:36","Atto Table plugin caption field should be a text input, not a textarea","Simples.",3
"MDL-44770","03/25/2014 15:41:42","Change table context menu, to open from the table button, not the table cell","Also maybe change the wording to e.g. ""Insert column after current cell"".    ",8
"MDL-44771","03/25/2014 15:44:13","Atto tables with long captions wrap into the table","This is a CSS bug in the table plugin styles.css - it sets a fixed height on the caption which should be a min-height.",5
"MDL-44772","03/25/2014 15:46:22","Atto does not respect height of original text area field any more (it used to)","Something changed here, and now Atto is always huge. Yuk!    (Seriously this is a real problem on long forms).",13
"MDL-44773","03/25/2014 15:48:45","Accessibility checker does not trigger selection updated when it selects the image nodes","And so the image button in the toolbar is not highlighted. The Accessibility helper does this correctly.",5
"MDL-44776","03/25/2014 15:57:46","Make Atto equation editor dialogue wider ","just a bit (keep mobile in mind too please)",5
"MDL-44777","03/25/2014 16:00:06","Atto Equation Editor example toolbar should have consistently sized buttons","Set a min-width on the buttons in the examples toolbar, so they will line up better.",3
"MDL-44778","03/25/2014 16:04:25","Atto equation editor, put a border around the preview","What it says",2
"MDL-44780","03/25/2014 16:21:02","Enable MathJax filter by default","For new installs. Not sure about upgrades (you don't want 2 tex filters and you don't really know which other filters handle tex).",5
"MDL-44781","03/25/2014 16:23:14","Reformat/rewrite the help text for MathJax (needs some line breaks) ","Reported by Andrew N",2
"MDL-44782","03/25/2014 16:25:36","Fix lang string for Mathjax filter setting HTTP (Should be HTTPS)","What is says",2
"MDL-44784","03/25/2014 17:39:56","Atto plugins with settings do not show settings links on manage plugins page.","Probably something to do with plugininfo.",20
"MDL-44794","03/26/2014 11:30:02","get_groups(), get_groups_all() and groups_get_user_groups are not covered by unit tests","The following functions are used all over Moodle but are not currently covered by unit tests. Behat tests should cover them to a large degree but it would be nice to have additional assurance.    1) get_groups_all() and get_groups($groupingid = 0) in modinfolib.php do not appear to be covered at all in modinfolib_test.php.    2) groups_get_user_groups() in grouplib.php. groups_get_user_groups() is itself not tested at all in grouplib_test.php",8
"MDL-44806","03/26/2014 15:30:08","Accessibility checker goes wide unnecessarily ","It would be better if it adapted to the content better.",5
"MDL-44808","03/26/2014 15:57:26","The table creation box is huge, giving too much room to the accessibility info","The problem with this dialogue being so big, is it makes me want to see at the bottom for something important.    It seems to me like this info is getting too much prominence. ",2
"MDL-44810","03/26/2014 16:23:15","The bold/italics buttons don't maintain their selection when pressed","Steps to reproduce:    # In atto, write ""Damo Rulez""  # Select the word ""Damo"" word and press bold button    Expected result:  The word ""Damo"" is formatted bold and the selection remains on ""Damo""     Actual result:  The word ""Damo"" is formatted bold but the selection is not retained and the insertion point moves to the end of the word.    NOTE: this is contrasting behaviour to google docs for eg. (and I guess MS Word etc)",5
"MDL-44824","03/27/2014 10:53:48","Strings missing for some subplugins","Logstore subplugins are displayed on Plugins overview page as:  ""Log store manager / logstore""    There is a string missing to translate internal name ""logstore""    Same with assignsubmission, assignfeedback, ltisource  (I think we can ignore ""assignment 2.2"" subplugin)",2
"MDL-44826","03/27/2014 13:39:47","Atto Too many image alignment options","I think superscript and subscript can be removed - probably some others too. We want to keep these interfaces simple.",5
"MDL-44827","03/27/2014 13:43:39","Atto: Insert image fails on iOS 7","Buy me and iPhone and i'll fix it :)",13
"MDL-44830","03/27/2014 15:04:57","Atto: Redo behaviour is a bit wonky","undo/redo can get a little confused so that there are duplicates on one of the stacks. A bit of testing multiple undo/redos shows this in action.   ",8
"MDL-44832","03/27/2014 17:05:21","mod_assign grading table menus do not show","Some new yui bug - the menus are positioned way off the screen.    Probably easiest to move these to ""Edit"" menus like the course editing ones.    The old ones could not be tested by behat anyway.",5
"MDL-44844","03/28/2014 13:39:26","Custom menu broken in all non-bootstrap themes. ","The custom menu code uses the ""YUI3 menunav"" module (which is deprecated). For some reason this is broken in master (probably because of a yui update). Bootstrapbase provides it's own renderer for this which uses the yui module for bootstrap so it's not affected.    I noticed this was broken in mod_assign and fixed it by converting to an action-menu - this doesn't really help with custom menu though.    ",13
"MDL-44846","03/28/2014 17:33:09","Atto font colors are broken in IE","This needs to be investigated, but in IE9:    - Regardless of the text I have in the field, the form validation was reporting it as empty.  - Switching to HTML view does not work    And maybe other issues.    Note: I might have played with fontcolor and backcolor during the test, mayve that is related.",8
"MDL-44874","03/31/2014 20:22:52","Per-request temp directories","According to [the docs|http://docs.moodle.org/dev/Server_clustering_improvements_proposal#.24CFG-.3Etempdir]: ""If any script tries to use temp files that were not created during current request it is a bug that needs to be fixed.""    Now in load balanced environment (without sticky sessions) with multiple web servers and local temp  dirs defined on the web servers local file systems, there are at least two cases where files are used for more than the current request:  - upload users via CSV  - restoring course backups    Trying to perform the above actions leads to errors and the inability to complete the actions unless the local tempidr ""$CFG->tempdir"" is removed from the configuration, losing the local tempdir functionality.    This issue introduces a new function:    {code}  make_request_directory($exceptiononerror = true);  {code}    This can be used in the same way as make_temp_directory(), but it does *not* take a subdirectory as an argument.  It always outputs the full path to the new directory, and ensures that it will be deleted after the request finishes.",40
"MDL-44881","04/01/2014 12:11:07","The dialogue to pick a file in file picker is not nicely styled","See screenshots for the following:    - The checkboxes are not well displayed  - The padding on the right of the text inputs is too small, they seem to close to the edge  - The info at the bottom do not have separator  - When there is a separator at the bottom, it is glued to both sides  - From an accessibility point of view, I'm pretty sure the file info are not properly ready as SPAN is not considered as a word separator  - Margins below and above the fields seems unnecessarily high    All themes are affected, so _clean_ and _base_ should be tested. To select _base_ pass ?theme=base to the URL.",20
"MDL-44923","04/03/2014 03:54:19","The gradebook export xml format does not handle the settings ""Export new or updated grades only""","The setting ""Export new or updated grades only"" in the gradebook export xml format is only handled in the preview, not in the file.    *To reproduce:*  # Go to the gradebook in a course with some graded activity  # Be sure to have an ID for each activity and for the course category in the gradebook  # In the export section, select the XML format  # Be sure to select ""Export new or updated grades only""  # Click Submit  # The preview will only show the new or updated grades as expected  # Click Download    _Expected result:_ The exported file should only contain new or updated grades.    _Actual result:_ The file will include all grades, not only the new or updated grades, which is wrong.",20
"MDL-44927","04/03/2014 12:11:10","Atto: UX improvements for table editing.","It was discussed in Scrum and we are not yet happy with the table editing controls in Atto.    We will probably move to a more comprehensive table editing dialogue in the future - but it is too late to start work on that for 2.7 - in the meantime there are 2 improvements that can be made to the context menu that will make it much nicer to use.    1. -Add an option to add/remove the caption for a table-  2. -Hide options that don't make sense when the menu opens (e.g. add caption to a table with a caption, move the left column to the left)-    When I implemented this issue and tested it it still was confusing to use so I went further.    I made the entries in the context menu hidden when they didn't make sense for the selected cell - and added a ""Edit table"" entry that opens a window to edit the caption and change the headers for the table.",13
"MDL-44929","04/03/2014 13:04:34","Update to YUI 3.17.2","Due for release on Tuesday 8th April, during our code freeze week.    Current history rollup is at https://gist.github.com/andrewnicols/9948045 but there are still a few items missing which will be integrated this week.    We are currently affected by:  * Drag/Drop broken for some devices in 3.15.0 whilst trying to fix Android (https://github.com/yui/yui3/pull/1721)  * Calendar CSS in RTL (and non-RTL as it happens) (https://github.com/yui/yui3/issues/1685); and  * Logging levels (minor and not yet in the history).    Because Yahoo! are based in California, I suspect that we won't actually see this until Tuesday evening but I think that we should consider whether we allow this in anyway.    From our PoV, it's only a patch release - I think it's a minor release from YUI's PoV because they're including a new Pure module in with the CSS which dictates a minor release rather than a patch.    The drag/drop issue is the main consideration IMO.",8
"MDL-44949","04/04/2014 13:00:29","Repository picking in Atto Image plugin broken","There is a bug in MDL-44000 that prevents picking an image from a repository.",2
