"issuekey","created","title","description","storypoint"
"DURACLOUD-523","10/10/2011 17:58:47","SDSC Storage Provider integration","This feature is to integrate the SDSC Cloud as another underlying StorageProvider.",3
"DURACLOUD-524","10/10/2011 22:57:40","Space-level ACLs","This feature is to provide space-level ACLs. Specific users and groups should be able to be granted read/write access to a given space.",0
"DURACLOUD-526","10/11/2011 06:23:07","UI - Copy multiple content item across storage providers","This feature is to expose the copy-content-across-storage-providers functionality within Duradmin. This needs to include the option to ""multi-select"" content items to be copied as well as only selecting a single item.  Likely this will be an addition to the existing content copy UI element. The interface should optionally allow the user to indicate the destination storage-provider.",2
"DURACLOUD-527","10/11/2011 06:36:54","Content manifest","This feature is to create and maintain a manifest (space-id, content-id, md5) of all content held in the primary storage provider. A listener should update the manifest whenever content is added or deleted from Durastore. The format of the manifest should be compatible with the expected input format of the bit-integrity service.",3
"DURACLOUD-533","10/12/2011 01:05:21","Archive-It Integration","This feature is to provide an integration with Archive-It so that users with Archive-It content may seamlessly push their collection into DuraCloud.",5
"DURACLOUD-537","10/12/2011 01:20:08","Long-running content actions","This task is to add support in DuraStore for long-running actions that can be run over content. Some examples of these kinds of tasks are: multi-file delete, multi-file copy (within and between providers), and multi-file property add/update/delete. It may make sense to implement this feature using the existing tasks infrastructure.",5
"DURACLOUD-541","10/17/2011 19:20:41","Integrate working version of CloudSync","This task is to pull in an updated version of CloudSync into the cloudsyncservice that does not have the issue of not being able to connect to a DuraCloud instance.",1
"DURACLOUD-542","10/18/2011 00:57:28","Upload tool web deployment","This feature is to establish a means of deploying the UploadTool via Duradmin as a signed-applet, webstart app, or other.",3
"DURACLOUD-547","10/31/2011 21:23:32","Upload tool applet cannot be used at the same time on spaces of the same name on different providers","If you are using the upload tool via DurAdmin to perform an upload on Amazon in space ""test"", you cannot also perform an upload to a space with the same name in another provider - you are sent to the existing upload window.",1
"DURACLOUD-548","11/08/2011 20:19:27","ACL: Create UI for managing ACL users/groups during space administration","This feature is to create a UI in duradmin for managing space-level ACLs. It will likely be a button in the righthand pane, similar to the ""edit"" button for space metadata. The functionality should enable Admins to add/remove 'users' and/or 'groups' to the space ACL with permissions of 'read' or 'write' (which implies read). A potentially attractive UI widget would be the one that renders two, side-by-side boxes containing usernames, and arrows allowing the moving of usernames from one box to the other. ",3
"DURACLOUD-549","11/08/2011 20:23:41","ACL: Update StoreClient with setSpaceACL()","This feature should add the new method to the StoreClient: setSpaceACL() This method should take a spaceId and a map of 'usernames' and/or 'groupnames' and their associated privilege (read or write), and set the ACL for the given space. ",3
"DURACLOUD-550","11/08/2011 20:26:04","ACL: Update DuraStore security to ACL rules","This feature should update the durastore spring security definitions to limit access as defined in: https://wiki.duraspace.org/display/DSPINT/Space+Level+ACLs+-+design",2
"DURACLOUD-551","11/08/2011 21:20:35","Space and content list reload","Please add a refresh button to the space listing as well as to the content listing within a space. Currently a space is not reloaded after content items are added, and a user must either (a) reload their entire browser window or (b) click on the space tab and renavigate to the appropriate space to see the newly added content items.",1
"DURACLOUD-553","11/09/2011 01:13:25","ACL: Update app-config and security-user bean to include 'group' details","This update is to modify app-config, SecurityUserBean, and security-users.xsd, as appropriate to support the inclusion of ACL 'groups' during instance initialization.",1
"DURACLOUD-554","11/09/2011 01:22:01","ACL: Add ACLStorageProvider","This feature is to add a new StorageProvider wrapper implementation to facilitate filtering the spaces listed in a getSpaces() request. The primary objectives are to: - provide a way to only return spaces that are either 'open' or are accessible to the calling user - improve performance so that each request for the space listing does not require querying the properties of each space from the underlying storage provider.  Below are some implementation suggestions:  1. in StorageProviderFactoryImpl.getStorageProvider()         * wrap storageProvider with a new ACLStorageProvider()  2. ACLStorageProvider         * overwrite: getSpaces()         * cache spaces and space acl properties ",2
"DURACLOUD-555","11/09/2011 01:57:59","ACL: Enable multi-map content/space properties","This feature is to enable multi-map header values throughout the application for content and space properties. The capability should be enabled for the entire stack: storageproviders, to REST, to StoreClient, to Duradmin.",2
"DURACLOUD-557","11/22/2011 08:25:59","ACL: Update duradmin UI to exclude tabs from USER role","This update is to not display the ""Services"" tab nor the reports tabs under ""Dashboard"" if the user who is logged into duradmin only has ROLE_USER. Rather, only users with ROLE_ADMIN should be able to see the services and reports tabs.",1
"DURACLOUD-560","12/02/2011 22:58:25","UploadTool changes ACLs on upload","This bug is that when running the UploadTool, the existing ACLs of a space are replaced by a single ACL of {user=w}.",1
"DURACLOUD-561","12/05/2011 15:27:47","Deprecate space-access methods","This improvement is to deprecate the setSpaceAccess and getSpaceAccess methods on the StorageProvider and ContentStore interfaces.",1
"DURACLOUD-565","12/14/2011 02:20:09","Sort permissions display","This task is to sort the listing of items in the Permissions section of the content item display in DurAdmin.  Groups should be displayed above users, and both sets should be sorted alphabetically (A-Z). The ""public"" group, when added, should always be displayed at the top of the list.",1
"DURACLOUD-566","12/14/2011 02:26:00","Handle space properties cache loading on instance initialization","Currently, the cache for space properties is loaded the first time a user attempts to access a storage provider. If this user is a non-admin user, and there are many spaces in the account, this action can take several minutes. This task is to transition to loading the cache when the instance is first initialized, rather than waiting for a user to access the instance, greatly lowering the likelihood that any user will have to wait while the cache is populated.",2
"DURACLOUD-569","12/14/2011 22:20:25","Create Messaging over setSpaceACLs()","This improvement is to add messaging over the durastore calls to StorageProvider.setSpaceACLs(). The configuration for this is in: durastore/src/main/webapp/WEB-INF/config/aop-config.xml A new advisor (ala SpaceUpdateAdvice) will needed to be created as well.",1
"DURACLOUD-575","12/23/2011 02:54:49","Synctool: not re-syncing content deleted from DuraCloud","This issue is to fix the bug demonstrated in the following scenario: # run synctool pushing one or more files to a space ** observe success # delete one of the content items in DuraCloud newly pushed to the space # re-run the synctool ** observe deleted item is not re-uploaded  The strategy to fix this issue is to introduce a new flag which instructs the sync tool to perform a ""clean start"" rather than a re-start, so that all files in all local directories are considered as part of the sync. This flag would essentially have the same effect as clearing the work directory prior to starting the sync tool. The flag should not be enabled by default.",1
"DURACLOUD-578","01/04/2012 03:03:21","Links into the djatoka viewer are broken in duradmin","Links into the djatoka viewer are broken in duradmin. For example the following url doesn't work:  http://174.129.12.28/adore-djatoka-p18080/viewer.html?rft_id=http%3A%2F%2Fdanny.duracloud.org%3A80%2Fdurastore%2Fimage-transformer-dest%2FSunset.png%3FstoreID%3D0  But this one does:   http://174.129.12.28/adore-djatoka-p18080/viewer.html?rft_id=https%3A%2F%2Fdanny.duracloud.org%2Fdurastore%2Fimage-transformer-dest%2FSunset.png%3FstoreID%3D0  The difference between the above urls:  replace the durastore url  protocol with https and remove the port and everything works.     ",1
"DURACLOUD-579","01/04/2012 03:36:07","Content image does not refresh after clicking ""Make space public"" button.","To reproduce:  1. Make sure image service is running. 2. In duradmin browse to an image content item in a non-public space. 3. Click the make space public button. 4. Notice: the image is not visible.  5. Also note that the warning message  is not automatically removed as it should be.  Also note that when making a space non-public, the button for making it public does not reappear.  I think the panel should be refreshed and the image should be immediately available.",1
"DURACLOUD-581","01/05/2012 09:49:10","January 2012 completed reports are not showing up in duradmin dashboard.","To reproduce, run a service to completion and then observe in the duradmin dashboard that it as well as another other service run after January 1st is not being displayed in the dashboard.  ",1
"DURACLOUD-585","01/12/2012 01:13:57","Distinguish service-failures from failed-service-results for Non-Hadoop Services","Same as https://jira.duraspace.org/browse/DURACLOUD-512 but for non-hadoop services that operate on lists of items.",2
"DURACLOUD-586","01/12/2012 01:23:29","When editing multiple space properties,  it is possible for users to attempt to update read only spaces.","To reproduce this problem:  1. select a writeable spaceA and  read-only spaceB (using the checkboxes) 2. click edit properties 3. add a tag or name value pair and save.  4. duradmin displays the error dialog (unauthorized action error) ",1
"DURACLOUD-587","01/12/2012 01:28:35","When logged in as a non-admin,  the multi-space delete button should not be visible.","To reproduce:  1. log in as a user 2. select a space or two using the checkboxes in the spaces list. 3. confirm that a delete button is visible.",1
"DURACLOUD-591","01/14/2012 03:00:43","Various DurAdmin updates","Update the following items in DurAdmin:  - Remove the option to ""add one item"", change the ""add many items"" link to simply be ""add items"" - Update the image on the copy button to appear consistent with the other buttons (currently appears to be lower quality) - In the Content Detail panel, make content size number understandable (at least include a unit - ""bytes"") - In the Content Detail panel, set all buttons to be the same color (light gray perhaps)",1
"DURACLOUD-592","01/14/2012 03:02:52","DurAdmin updates","Update the following items in DurAdmin:   - Change ""Space ID"" and ""Content ID"" to ""Space Name"" and ""Content Name"" respectively - In the footer of every DurAdmin instance page, ensure that DuraCloud has the ""c"" capitalized. - In the footer of every DurAdmin instance page, the link to DuraCloud.org should come before DuraSpace.org - In the footer of every DurAdmin instance page, replace the current ""Help Desk"" link with a ""Help Center"" link which points to: https://wiki.duraspace.org/display/DURACLOUD/DuraCloud+Help+Center - The title of every DurAdmin instance page (that appears in the browser tab) should be DuraCloud: Login, DuraCloud: Spaces, etc. or something similar (not ""DurAdmin :: DurAdmin: Login"" or ""DurAdmin: Spaces"") - Change ""DuraCloud Administrator"" to just ""DuraCloud"" - Make the Dashboard tab available only to root users",1
"DURACLOUD-593","01/14/2012 03:05:17","DurAdmin: restrict access to Administration tab","This task is to limit the Administration tab in DurAdmin to be viewable only by root users.",1
"DURACLOUD-594","01/14/2012 03:14:27","Move storage reports onto spaces tab","This task is to break out the information in the storage reports and display it instead on the main Spaces tab. The space-specific charts should be included on the Space Detail page. The provider-specific charts should be displayed in the detail area that is currently shown as blank when selecting the Spaces tab. The top-level all-providers charts will no longer be displayed. Both the provider-specific and space-specific charts should still provide the option to view historical charts and data.",5
"DURACLOUD-598","01/17/2012 01:23:01","when uploading jpg files with hashmark in file name, the mime-type is not accurately identified.","To reproduce:  1. Run the bulk uploader in duradmin. 2. Select a jpg with a # mark in the filename such as test#1.jpg. 3. Select a jpg with without a # mark in the filename such as test2.jpg. 4. Upload files. 5. Refresh space in duradmin 6. Verify that the mimetype for test2.jpg is image/jpeg (correct) 7. Verify test#1.jpg is application/octet-stream (less correct) ",1
"DURACLOUD-599","01/17/2012 01:45:17","When uploading with bulk upload tool, if  file is a jpg with hashmark in file name, the mime-type is not accurately identified.","To reproduce:  1. Run the bulk uploader in duradmin. 2. Select a jpg with a # mark in the filename such as test#1.jpg. 3. Select a jpg with without a # mark in the filename such as test2.jpg. 4. Upload files. 5. Refresh space in duradmin 6. Verify that the mimetype for test2.jpg is image/jpeg (correct) 7. Verify test#1.jpg is application/octet-stream (less correct) ",1
"DURACLOUD-602","01/20/2012 02:04:45","In the copy item dialog, there is no validation for missing destination space info.","To reproduce:  1. as admin,  remove write access to all spaces within storageProviderA. 2. as user, login, select a content item, click copy, and select storageProviderA.  3. Verify that the destination space drop down is empty. 4. click ok.   5. verify that the call is made despite the invalid data.  Optimal solution:  add default list item to the space select (""Select a destination space"") and display invalid form message when this item is selected.",1
"DURACLOUD-603","01/20/2012 04:34:32","Make the image thumbnails in duradmin larger and improve the layout.","When viewing an image in a public space with the image server service running, make the thumbnail larger and center the layout.",1
"DURACLOUD-604","01/20/2012 04:49:23","Provide visual feedback for slow loading thumbnails from the image server","Image thumbnails are generated on the fly and then cached by the djatoka image server. The latency in thumbnail generation can sometimes leave the user wondering what happened to the image.   Providing a visual cue to show that something is happening, albeit slowly, would improve the experience.",1
"DURACLOUD-608","01/26/2012 01:45:52","UI issues with prefix + refresh","Part 1: Following these steps:  1. Select a space which has more than 1000 items 2. Enter a prefix into the ""type prefix"" box, hit enter 3. Click the refresh button on the content item listing  Causes a series of error dialogs to pop up, indicating a NullPointerException while DurAdmin is attempting to count the space size. The stack trace reported in the dialog is captured in the attached file.  Part 2: Following the same steps as above, but selecting a space with less than 1000 items causes the ""Space Detail"" area of the screen to blink continually",1
"DURACLOUD-615","02/01/2012 03:23:56","Integrate with Shibboleth-based systems","This task is to make it possible for Duradmin to integrate with existing Shibboleth-based authentication and authorization systems. This is needed in order to satisfy the requirements of Internet2 and DfR.  See discussions related to this issue here: https://wiki.duraspace.org/display/DFR/Shibboleth+Thread",3
"DURACLOUD-616","02/02/2012 01:32:12","Space and content checkboxes are hard to click on","When trying to select a set of spaces to work on, I often select several spaces and then accidentally deselect them all accidentally by clicking a few pixels off of another checkbox.   The solution here is to add padding to the checkbox element so that it is not necessary to be so precise with the mouse position.",1
"DURACLOUD-617","02/03/2012 21:30:39","Eventual Consistency on Secondary StorageProviders: CreateSpace","This improvement is to increase the probability that the space creation method will work on secondary providers. Currently, the S3StorageProvider has a wait cycle in the createSpace() method that retries adding the space-metadata file until the bucket has been created and registered. A similar wait cycle should be added to the createSpace() method (or rather appropriate 'setSpaceProperties' method) of: - RackspaceStorageProvider - AzureStorageProvider",1
"DURACLOUD-619","02/08/2012 03:18:37","Exception on Space Delete","This task is to fix the bug that causes an exception to be thrown when deleting a space either in duradmin or via the REST api. With any storage-provider, when deleting a space in duradmin, a pop-up with the following message is displayed: failed to delete space!  In looking at the tomcat log, an error is also shown when using the REST api. In both cases, however, the space is actually deleted.",1
"DURACLOUD-620","02/09/2012 06:08:14","Duplicate on Change at Space-Level","This improvement is to update the Duplicate on Change service to allow configuration at the space-level. Namely, the service should be able to run on a subset of the total spaces of an account. It would be ideal if this improvement also allowed the spaces over which Dup-on-Change is configured to copy from the primary to any of the secondary providers.",5
"DURACLOUD-621","02/09/2012 21:12:46","Display bit integrity results on each space","Services are being automated and users are no longer required to run the bit integrity service themselves, but they still need to know that their content is being verified. This task is to include on the UI, likely in the space details area, an indication of when the most recent successful bit integrity check was run over the content in that space.  In the event that the most recent bit integrity check resulted in an error, we (DuraCloud staff) will need the opportunity to investigate the issue and correct it if possible before the issue is displayed to the user (this may also be done in an automated fashion.) If it turns out that the error requires user intervention, then it would be nice to be able to have that be indicated in some way on the UI, calling out specifically which files need to be addressed.",2
"DURACLOUD-626","02/16/2012 23:43:47","Media Streamer: remove Viewer space","Since services will no longer be run directly by users, there is no longer a need for the Media Streamer service to produce the contents of the Viewer space. Those generated files are not used as part of the service, they are only provided as examples for how a user might integrate the media streamer service with their own website.  This task is to: - Add a copy of the generated files (updated to be more generic) with some surrounding instructions to the DuraCloud documentation - Update the Media Streamer service to no longer generate these example files",1
"DURACLOUD-628","02/28/2012 23:16:50","Add user-id to content messaging","This improvement is to include the authenticated user-id of the user performing content actions over the durastore API. At the least, the user-id needs to be included on the ingest event message.  This is in support of the DfR: Object Creation Service.",1
"DURACLOUD-629","03/01/2012 08:06:32","Update Media Streamer Service to not Require Sources","This task is to remove the requirement of the media streamer service to have a source space.",1
"DURACLOUD-630","03/13/2012 02:21:17","show content manifest head in space detail with link to full manifest","The purpose of this feature is to guide the user to the content manifest for the space as well as enable them to peek at the recent activity.  The ""peek"" might be equivalent to head -10 audit-log.",2
"DURACLOUD-636","03/26/2012 22:25:36","Executor Client","This task is to create a java client (similar to storeclient, serviceclient, and reportclient) to simplify interactions with the Executor REST API.",1
"DURACLOUD-637","04/05/2012 23:29:10","Add manifest client","This task is to create a Java client for calling the manifest REST methods in DuraBoss.",1
"DURACLOUD-650","04/17/2012 20:16:10","Newly uploaded content items do not show up on clicking the space.","To reproduce:   1. Open a space. 2.  Upload content into a space. 3. Click on the space again in the space list. 4. Notice the newly uploaded content is not showing up.",1
"DURACLOUD-653","04/17/2012 20:26:27","Tag and Metadata deletes are not being serialized","Tag and Metadata deletes are not being serialized. If one deletes multiple tags/key value pairs in rapid succession, you'll notice that some items that were deleted reappear upon refresh.   Solution:  use deferreds to serialize calls.",2
"DURACLOUD-655","04/17/2012 20:32:00","Deselecting all content items after having selected one or more does not cause the detail pane to show the space detail as it should.","To reproduce:   1. select a content item using the checkbox. 2. deselect it. 3. notice the space detail pane is not being displayed.",1
"DURACLOUD-656","04/17/2012 20:35:38","The checkbox used to select all items in the content items list should be cleared when selecting another space","1. select a space. 2. select all content items. 3. select another space. 4. notice the ""select all"" check box is still checked.",1
"DURACLOUD-665","04/18/2012 23:45:15","Exceptions being swallowed by javascript  on space retrieval in Duradmin","See line 1080 of spaces-manager.js  Notice only a 404 error is being handled.   ",1
"DURACLOUD-667","04/19/2012 07:22:53","Storage pie charts in duradmin/spaces should display file size and count totals","Add ",1
"DURACLOUD-674","04/20/2012 08:07:43","Chronopolis REST Server Client","This feature is to create a java client for the Chronopolis REST Server. https://github.com/msmorul/chron-notifier  Further details of the usage of the Chronopolis client can be found here: https://wiki.duraspace.org/display/CHRONO/DuraCloud+Chronopolis+Integration ",3
"DURACLOUD-678","04/20/2012 22:09:43","Do not display blank ""Size"" property for spaces","The ""Size"" property for spaces (the number of bytes stored in that space) is always available for spaces in Rackspace, because this information is provided, but is never available for spaces in Amazon and some other providers. This task is to remove the ""Size"" property from the space display when it is empty.",1
"DURACLOUD-680","04/20/2012 22:41:14","Buttons in Space and Content detail should wrap","Currently, when viewing DurAdmin on a small screen or window, buttons in the Space Detail and Content Detail areas can be unavailable. Since there is no horizontal scroll bar, it's not obvious that those additional buttons even exist. Looking at the attached screen shot, it is not obvious that there are View and Delete buttons which do not show up on the screen.  This task is to allow these buttons to wrap, so that they will remain available even as the screen size diminishes.",1
"DURACLOUD-685","05/01/2012 04:27:53","Label Storage Graph Axes","This improvement is to add labels to the two y-axes of the ""History"" ""Byte and File Counts Over Time"" storage graphs. Currently it is not exactly clear that the left-hand y-axis represents cumulative file size, and that the right-hand y-axis represents cumulative file counts.",1
"DURACLOUD-688","05/01/2012 05:10:32","Bagit Manifest: Two Spaces","This improvement is to make sure that the ManifestGenerator for Bagit manifests delimits the checksum from the path with two spaces instead of the current single space character.",1
"DURACLOUD-694","05/09/2012 02:47:33","DuraCloud 2.0 UI doesn't load when using Opera or Internet Explorer web browsers","When accessing DuraCloud from Opera or IE, the UI doesn't load properly and is ""unusable"" (i.e. you cannot do anything).  Both browsers provide the same result.  Here's a summary of what happens: 1. Visit http://[your-site].duracloud.org/ using the Opera or IE 2. Login -- this works fine 3. You are presented with a screen which shows no Spaces or content items. (I.e. it looks as though all your content has disappeared).  At this point, there's nothing you can do except logout.  This occurs on both Mac OSX and Windows 7 when using Opera, and on Windows 7 when using IE.",1
"DURACLOUD-695","05/09/2012 03:09:44","Bulk Upload Applet Doesn't Work or Hangs on Multiple Browsers","From the last All Staff Retreat, I know this is a ""known"" issue. But, I wanted to track the scenarios that I've discovered thus far.  The Bulk Upload Applet responds in the following ways when loaded in the following environments: * Mac OSX (10.6.8) + Firefox 11.0 - Initially, saw a ""permanent"" hang. I had to kill Firefox to continue. However, after restarting Firefox, on second attempt it loaded almost immediately. * Mac OSX + Chrome 18.0 - Temporary hang (1-2 mins), eventually loads properly. * Mac OSX + Safari 5.1.5 - Loads almost immediately. * Windows 7 + Chrome 18.0 - Loads in about 20-30 seconds * Windows 7 + Firefox 12.0 - Applet never seems to load & I always see a ""blank"" pop-up window (just includes Duracloud header/footer)  UPDATE: Actually the issue was that the Java Plugin was disabled. See first comment below.  Just as a note, Internet Explorer & Opera also likely should be tested once DURACLOUD-694 issue is resolved.",1
"DURACLOUD-702","05/15/2012 00:38:29","UI: Space count causes bit integrity notice to be removed","On spaces with a large number of content items, there is an ajax call made to perform the count of items in the background. This number is updated in the space properties as the count continues, and is eventually set to indicate the final number.   When a space has had a successful bit integrity run, a notice with a green background is displayed in the space properties, with a link to the results of the bit integrity run.  In situations where both of these occur (a large number of items, and a successful bit integrity run), the completion of the item count causes the space properties to be reloaded, which removes the notice about the bit integrity run. This task is to ensure that the bit integrity notice persists through the item count update.",1
"DURACLOUD-703","05/15/2012 00:41:50","Delete space button available to user","When logged in with ""user"" role, space delete button is available/visible. After clicking to delete space, an error pop-up window appears that states ""space delete failed."" Ideally, a person logged in with ""user"" role would be unable to delete the space, but would have an easy way to delete ALL the contents stored within a space. See attached screenshot for error pop-up window.",1
"DURACLOUD-706","05/16/2012 20:58:32","UI: Remove image preview","Currently the image preview section of the UI displays an icon (with mountains) when either the Image Server is not on, or when the space is not publicly viewable. This tends to prompt lots of user questions around why they cannot view an preview. This is especially an issue for multi-tenant accounts, where the user is not able to start the Image Server or make their space publicly viewable. This task is to remove the image preview area of the content item display.",1
"DURACLOUD-708","05/16/2012 21:17:19","500 on Image Content Selection","This bug can be seen when quickly clicking between content items with image mimetypes ('image/*') within duradmin. A 500 error is presented to the user.",1
"DURACLOUD-710","05/17/2012 19:00:18","UI: Space counting issues","This item covers two issues with the space count that occurs on the space properties of spaces  with more than 1000 items: 1. The count now often starts at 0+. The count used to consistently start at 1000+ or 1999+. 2. When the count completes, it very often restarts and performs the count a second time, always ending with the same result.",1
"DURACLOUD-712","05/17/2012 21:57:48","SyncTool: Better handle periods of time when the DuraCloud instance is unavailable","Update the sync tool to be better able to handle periods of time where the instance has become unavailable. This is particularly important to allow the SyncTool to continue to run normally across DuraCloud instance upgrades.   A likely strategy is: When a transfer fails, check to see if the instance is available before doing a retry, if its not, then wait for ~5 min and try again. When the instance becomes available again, resume file transfers.",2
"DURACLOUD-715","05/24/2012 18:51:11","SDSC Auth Endpoint","This improvement is to switch the authUrl found in SDSCStorageProvider from:   ""https://cloud.sdsc.edu/auth/v1.0  to:   https://duracloud.auth.cloud.sdsc.edu/auth/v1.0",1
"DURACLOUD-717","06/04/2012 03:11:54","Synctool - Java7: SSLProtocolException","With Java7, the following exception is thrown when trying to use the Synctool in any standard configuration: Exception in thread ""main"" java.lang.RuntimeException: Could not create connection to DuraStore due to Error retrieving content stores. handshake alert:  unrecognized_name  The issue and workaround are posted here: http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=7127374",2
"DURACLOUD-726","06/14/2012 23:48:39","Auditor not passing tests on Windows","The Auditor project produces many errors and test failures when being built using ""mvn clean install"" on Windows. This is due to the use of colon characters in created file names (which are date based), and file path separator issues.",1
"DURACLOUD-728","06/28/2012 00:00:18","Move DefaultFilter from duradmin to common.","The motivation for this refactoring is to make the aforementioned useful class available to other web applications such as dfr-sync and mc.",1
"DURACLOUD-733","07/11/2012 20:44:31","Sync Tool: CPU Utilization","The Sync Tool, when run, tends to use a very large percentage of the CPU. As noted by SaaS4, running the Sync Tool continuously for 10 days kept the CPU on their server pegged at 100% the entire time.  It seems likely that the high CPU utilization is due to the constant generation of MD5 checksums for each file. This would be a particular issue when the file set contains a large number of very small files.  This task is to investigate the reason behind the heavy CPU usage. Ideally a fix could also be included.",2
"DURACLOUD-735","07/11/2012 20:55:52","Sync Tool: Exclude list","This task is to allow for passing a list of files to the Sync Tool which should be ignored when performing a sync. The simple case is for the file to include one full path to a file per line. Any file in this list would not be pushed to DuraCloud. Directories in the list would be excluded as well, along with all files and subdirectories in each directory.  A more complex implementation would allow for using wildcards to indicate files that should not be included. The capabilities of rsync should be reviewed in order to determine the most convenient syntax for the exclusions.",2
"DURACLOUD-736","07/25/2012 06:26:27","Loading throbber disappears before content item is loaded.","Not a huge problem, but is slightly confusing if there is a lot of latency:  1.  click on a space and then click a content item. 2. notice that the ""loading..."" throbber flashes and then disappears before the new content is loaded.  ",1
"DURACLOUD-737","08/01/2012 22:43:34","SyncTool: Preserve local file timestamp information","Based on feedback from the State of North Carolina, they would like the sync tool to preserve the local timestamp information for individual files (both the creation and modified dates/times). They would like this information passed into DuraCloud via the sync tool, available for viewing within DurAdmin, and then retrieved/restored properly by the retrieval tool when content is downloaded.",3
"DURACLOUD-739","08/08/2012 21:13:23","Timestamp collection utility","This task is to create a utility which can loop through a set of directories and capture the timestamp information (Creation Date, Modified Date, Access Date) on each of the included files. That timestamp info should be written to a file (so that it can be archived locally) as well as written as metadata to each files's corresponding DuraCloud content item. (The expectation here being that the Sync Tool has already done the work of moving each file to DuraCloud.)  The capability to capture time stamp information was added to the NIO package in Java 7 (http://docs.oracle.com/javase/7/docs/api/java/nio/file/attribute/BasicFileAttributes.html), thus this utility will need to be built and run using Java 7.  This task is in direct response to needs expressed by the State of North Carolina archives and libraries. Everyone in their offices uses Windows (either 7 or XP), so this utility needs to be tested on Windows.",2
"DURACLOUD-741","08/09/2012 03:57:46","Bit integrity comparison reports have incorrect header","The reports generated by Bit Integrity Checker and Bit Integrity Bulk have incorrect headers. The header value is ""space-id <\t> content-id <\t> MD5"" but should be something like ""space-id <\t> content-id <\t> MD5-file <\t> MD5-provider <\t> comparison-result"".",1
"DURACLOUD-742","08/09/2012 04:10:04","UI: Number of items displayed count not always updated properly","The ""Showing X of X"" text at the top of the Content Item pane (with a space selected) is not always correct. Examples:  1. Select a space, notice text at top of content list: ""showing 1 - 200 of X"", switch storage provider, notice text is not cleared 2. Select a space, notice the ""showing X of X"" text. Select several content items and delete them. Notice that the ""Showing "" numbers don't change.",2
"DURACLOUD-743","08/09/2012 06:34:31","Sync Tool: Clean up log output","The Sync Tool currently logs a variety of ""errors"" when it is running normally. Many of these log statements have to do with calls to determine if a file currently exists in DuraCloud. The attached file includes errors showing up in the log (provided by users at UTK.)  This task is to clean up the logging outputs so that only actual errors are logged as such.",1
"DURACLOUD-746","08/11/2012 02:08:12","Sync Tool: Add option to not overwrite changed files","This task is to add an option to the Sync Tool which ensures that it does not overwrite any existing DuraCloud content. This means that when a file on the local file system, which has previously been added to DuraCloud, changes, it is not simply uploaded again.  There are a few choices that need to be made for this new feature to be added: 1. When a file already in DuraCloud changes on the file system, is the updated file transferred to DuraCloud or not. If so, the original file will likely need to be renamed to prevent collision. 2. How is the list of updated files communicated to the user. Are they printed to the console (stdout), or written to a file? Is this consistent between interactive mode and run-to-completion mode? 3. How does this feature impact the upload tool?  A comment from the State of North Carolina about how they envision this feature:  ""Our ideal upload tool would allow us to specify a local directory to update in the cloud, and the tool would then identify and upload new files (new files defined by file name and path), and alert us to any files that have changed (same file name and path but new checksum hash) and not upload the files that have changed (or upload them in a way that doesn't overwrite the files in the cloud). We would want to make sure that the process of uploading content is kept totally separate from any risk of editing existing content in storage.""",2
"DURACLOUD-747","08/16/2012 19:40:58","Dup-on-Change: Add an option for default duplication setting, to handle newly created spaces","With the updates to the Duplicate-on-Change service for 2.1, it no longer duplicates newly created spaces. This is fine for multi-tenant instances, but not for enterprise instances, where users may be adding new spaces frequently.",2
"DURACLOUD-751","08/23/2012 23:53:21","UI: Large bit integrity reports cannot be displayed","For spaces with a large amount of content, the UI option to view the service report in a nice table does not work. This option is presented in the UI on the green health check bar, as well as on the services tab. If the ""report"" link is selected for one of these large spaces, the UI brings up the white display box, then the user waits for a rather long time (while DurAdmin is attempting to read the entire report file into memory so that it can be displayed) and eventually an error is shown indicating that not enough memory is available.  To fix this, the size of the report file should be checked. If the size is over some reasonable threshold, the report link should perform a file download (of the raw report) rather than attempting to display the chart.",1
"DURACLOUD-755","09/11/2012 03:17:41","Secondary storage provider should be read only via the UI","As the synchronization of content between storage providers becomes automated (DURACLOUD-642), it becomes unnecessary for users to edit content in their secondary provider. In order to maintain an assurance that content remains consistent between providers, the ability for users to make changes at their secondary storage provider should be removed. They would still be able to view and download all content, but no add/update/delete operations would be allowed.  This task is to update the DurAdmin UI to ensure that users with role user/admin/owner do not have write access to secondary stores.",2
"DURACLOUD-757","09/26/2012 23:19:19","Content properties are being overwritten when content stream changes.","When the content of an item changes locally and is resynced to duracloud, the custom metadata (properties and tags) are wiped out.  To reproduce follow these steps:   1. add a file using the upload applet 2. add a custom property and tag to the content item. 3. change the file on your local machine by adding text to the end of it. 4. resync it using the upload applet. 5. verify that the content metadata is no longer there.  Another symptom of this problem:  if you log in as userX on the initial content item creation and then login as userY when uploading the changed content item, notice ""creator"" property changes from userX to userY. ",1
